DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Longitude,Latitude,LocQual,Source,Comments
177,Beta-48689,,,5710,100,,bone,,430,"Arene Candide, Finale Ligure",layer 18H,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic CalPal",
178,Beta-48690,,,5700,90,,bone,,430,"Arene Candide, Finale Ligure",layer 18H,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic CalPal",
179,Beta-48691,ETH-9055,,6000,60,,bone,Cervus elaphus,430,"Arene Candide, Finale Ligure","layer 24C, 1",cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic.; CalPal",
180,Beta-48692,,,6010,100,,bone,Bos,430,"Arene Candide, Finale Ligure",layer 24C,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic CalPal",
181,Beta-48693,,,5980,160,,bone,Cervus elaphus,430,"Arene Candide, Finale Ligure",layer 24C,cave,8.3283,44.1625,A,"Pearce, M. 2013. Rethinking the North Italian Early Neolithic CalPal",
182,Beta-48694,,,9980,140,,bone,Cervus elaphus,430,"Arene Candide, Finale Ligure",1 top; M 1 top; 1 top,cave,8.3283,44.1625,A,Bietti 1997; INQUA_RPED_v18; Bietti 1997,
183,Beta-48965,,,5390,160,,bone,Homo Sapiens,9798,Valle Lagorara,,quarry,9.5258,44.3502,A,Skeates and Whitehouse 1997-98,
184,Beta-53981,,,10740,90,,charcoal,,430,"Arene Candide, Finale Ligure",M 1-2,cave,8.3283,44.1625,A,INQUA_RPED_v18,
185,Beta-55986,,,2600,70,,wood,,16865,"Parco ""I Forti"", Chiusi",,,11.9503,43.018,A,Skeates 1994,
186,Beta-55987,,,2780,50,,wood,,16865,"Parco ""I Forti"", Chiusi",,,11.9503,43.018,A,Skeates 1994,
187,Beta-56694,,,4720,120,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Skeates and Whitehouse 1994,
188,Beta-56695,,,5670,70,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,
189,Beta-56696,,,5880,70,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,
190,Beta-56697,,,5160,90,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Skeates and Whitehouse 1994,
191,Beta-56698,,,4950,90,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Skeates and Whitehouse 1994,
192,Beta-60686,,,5910,90,,charcoal,,430,"Arene Candide, Finale Ligure","layer 24G1, G1b16",cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
193,Beta-60687,,,6240,110,,charcoal,,430,"Arene Candide, Finale Ligure","layer 24G1, G1c15",cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
194,Beta-60688,,,6010,110,,charcoal,,430,"Arene Candide, Finale Ligure","layer 24G, Gb16",cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
195,Beta-60689,,,6050,60,,charcoal,,430,"Arene Candide, Finale Ligure","layer 26G, Gb19; C26G",cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
196,Beta-60690,,,6140,160,,charcoal,,430,"Arene Candide, Finale Ligure","layer 27G,Gb20; C27G",cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
197,Beta-60691,,DateConflict,5020,110,,charcoal,,430,"Arene Candide, Finale Ligure",layer 8H,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,Maggi 1997: tab.2; Dateconflict: date also given as 4720+/-120
198,Beta-60692,,,5290,80,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
199,Beta-60693,,,5670,110,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
200,Beta-60694,,,5280,110,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
201,Beta-60695,,,5830,110,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
202,Beta-60696,,,5650,100,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
203,Beta-60697,,,5850,90,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
204,Beta-60698,,,5860,70,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
205,Beta-60699,,,5970,100,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
206,Beta-60700,,,5320,70,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a,
207,Beta-60701,,,5400,70,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,
208,Beta-60702,,,5540,130,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,
209,Beta-60706,,,5840,110,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,
210,Beta-60707,,,6090,100,,,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Facchinetti 2012,
211,Beta-63285,,,4480,60,,,,425,Mileto,,,11.1971,43.8267,A,Cremonesi 2001,
212,Beta-63287,,,4550,100,,,,2288,Olmicino,layer 3a,,11.2001,43.8265,A,"Tiné, V., 2004; Manfredini et al. 2009",
213,Beta-63296,,,4790,80,,,,11268,Neto di Bolasse,,settlement,11.1798,43.8429,A,"Tiné, V., 2004; Manfredini et al. 2009",
214,Beta-65241,,,5580,120,,charcoal,,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a; CalPal,
215,Beta-65257,CAMS-8554,,5390,80,,charcoal,Pistacia lentiscus,430,"Arene Candide, Finale Ligure",layer 16AB,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a; CalPal,
216,Beta-65305,,,3500,230,,charcoal,Quercus ilex,430,"Arene Candide, Finale Ligure",layer 2,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a; CalPal,
217,Beta-65306,,,5250,140,,charcoal,Pistacia lentiscus,430,"Arene Candide, Finale Ligure",,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a; CalPal,
218,Beta-65307,CAMS-8990,,5620,70,,charcoal,Pistacia lentiscus,430,"Arene Candide, Finale Ligure",layer 16AB 2,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a; CalPal,
219,Beta-65308,,,5950,60,,charcoal,Quercus caducifolia,430,"Arene Candide, Finale Ligure",layer 27ABD; C27ABD,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a; CalPal,
220,Beta-66550,CAMS-9418,,4430,60,,charcoal,Pistacia lentiscus,430,"Arene Candide, Finale Ligure",layer 2,cave,8.3283,44.1625,A,Maggi et al. 1997; Pearce 2013a; CalPal,
221,Beta-66551,,,6350,60,,charcoal,Quercus caducifolia,430,"Arene Candide, Finale Ligure",layer 26ABD; C26,cave,8.3283,44.1625,A,Maggi et al. 1997; Manen and Sabatier 2003;  Pearce 2013a; CalPal,
222,Beta-66552,,,6150,70,,charcoal,Phillirea,430,"Arene Candide, Finale Ligure",layer 27C; C27,cave,8.3283,44.1625,A,Maggi et al. 1997; Manen and Sabatier 2003;  Pearce 2013a; CalPal,
223,Beta-66553,,,6880,60,,charcoal,Pistacia terebintus,430,"Arene Candide, Finale Ligure",layer 27G; C27,cave,8.3283,44.1625,A,Maggi et al. 1997; Manen and Sabatier 2003;  Pearce 2013a; CalPal,
224,Beta-67245,,,3420,90,,charcoal,,446,"Castellari, Loano",,,8.2624,44.1495,A,Skeates and Whitehouse 1997-98; Capuzzo et al. 2014,
225,Beta-71143,,,6820,80,,charcoal,,13120,"Defensola A, Gargano","northern area, Def412",mine (flint),16.1482,41.8989,A,Whitehouse 2014,
226,Beta-71144,,,6670,70,,charcoal,,13120,"Defensola A, Gargano","northern area, A, Def439",mine (flint),16.1482,41.8989,A,Whitehouse 2014,
227,Beta-7163,,,6860,60,,charcoal,,453,Favella,,,16.4485,39.6742,A,Skeates and Whitehouse 1997,
228,Beta-71633,,,6910,60,,seeds (charred),Cerealia,453,Favella,,,16.4485,39.6742,A,Binder et al. 2018,
229,Beta-72233,,,4920,70,,bone,Homo Sapiens,10677,San Benedetto,burial,Rock-cut tomb,8.5184,39.3708,A,Paulsson 2017,
230,Beta-76823,,,7870,60,,bone,,1619,"Arma di Nasino, Val Pennavaira",,cave,8.0497,44.1097,A,Pearce 2013a,
231,Beta-77355,,,5560,130,,charcoal,,12931,Pian del Ciliegio,US 54 (occupation layer),rock shelter,8.3749,44.2023,A,Capelli et al. 2008,
232,Beta-77356,,,5810,70,,charcoal,,12931,Pian del Ciliegio,US 112b (rubbish deposit),rock shelter,8.3749,44.2023,A,Capelli et al. 2008,
233,Beta-80603,,,6540,60,,charcoal,,13120,"Defensola A, Gargano",Def106,mine (flint),16.1482,41.8989,A,Whitehouse 2014,
234,Beta-80604,,,6630,70,,charcoal,,13120,"Defensola A, Gargano",Def399,mine (flint),16.1482,41.8989,A,Whitehouse 2014,
235,Beta-84139,,,3840,90,,,,16903,"Volpaia, Sesto Fiorentino",,settlement,11.1763,43.8368,A,Sarti and Fenu 1998; Hinz et al. 2012,
236,Beta-87979,,,4510,70,,,,9798,Valle Lagorara,LG2A US9,quarry,9.5258,44.3502,A,Skeates 2001,
237,Beta-92591,,,3670,50,,,,25959,"Termine Est 1, Sesto Fiorentino",,settlement,11.23,43.8214,A,Alessandri 2019,
238,Beta-94386,,,4570,70,,charcoal,,16903,"Volpaia, Sesto Fiorentino",,settlement,11.1763,43.8368,A,Skeates 2001,
239,BIn-3276,,,6610,60,,,,17570,Stefanin (Arma dello),C2,,8.0175,44.1147,A,Manen and Sabatier 2003,
240,Birm-172,,,6240,100,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
241,Birm-173,,,6290,150,,charcoal,,14103,Molino Casarotto,,settlement,11.4661,45.5311,A,BANADORA; Hinz et al. 2012,
242,Birm-174,,,6350,140,,charcoal,,14103,Molino Casarotto,,settlement,11.4661,45.5311,A,BANADORA; Hinz et al. 2012,
243,Birm-176,,,6470,150,,wood,,14103,Molino Casarotto,,settlement,11.4661,45.5311,A,BANADORA; Hinz et al. 2012,
244,Birm-261,,,5780,135,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
245,Birm-262,,,5820,135,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
246,Birm-263,,,5525,200,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
247,Birm-264,,,5750,135,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
248,Birm-265,,,5930,130,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
249,Birm-266,,,5555,130,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
250,Birm-267,,,5700,130,,charcoal,,755,"Fimon-Molino Casarotto, site 4",,,11.691,45.7623,A,Allegri et al. 1987; Hinz et al. 2012; CalPal,
251,Birm-832,,,5570,200,,,,25836,Campo Sera Mattina,,settlement,10.4108,45.1166,A,Facchinetti 2012,
252,Bln-2795,,,6090,100,,charcoal,,932,"Ostiano, Dugali Alti",,settlement,10.26888,45.24083,A,Biagi and Nisbet 1987,
253,Bln-3135,,,5930,50,,charcoal,,944,"Campo Ceresole, Vho",,settlement,10.4097,45.115,A,Biagi et al. 2020,
254,Bln-3276,,,6610,60,,charcoal,,951,"Arma dello Stefanin, Aquila d'Arroscia",layer 2,cave,8.0181,44.1036,A,Alessio et al. 1965; CalPal,
255,Bln-3373,,,6120,60,,charcoal,,3408,Sammardenchia,,settlement,13.2279,45.9838,A,Shennan and Steele 2000,
256,BLN-3687,,,5540,80,,,,12223,"Travo - Via Sant'Andrea, Piacenza, Emilia Romagna",Hearth 1,settlement,9.5481,44.8633,A,Maffi 2014,
257,Bln-4410,,,3601,40,,wood,,16612,"Lazise-La Quercia, Verona",,,10.732,45.5032,A,Skeates and Whitehouse 1997,
258,Bln-4412,,,3624,40,,wood,,16612,"Lazise-La Quercia, Verona",,,10.732,45.5032,A,Skeates and Whitehouse 1997,
259,BM-2408,,,2770,50,,bone,Homo Sapiens,5342,Botromagno,,burial,16.3955,40.8203,A,Ambers et al. 1989,
260,BM-2409,,,2810,60,,bone,Homo Sapiens,5342,Botromagno,,burial,16.3955,40.8203,A,Ambers et al. 1989,
261,BM-2410,,,2360,50,,bone,Homo Sapiens,5342,Botromagno,,burial,16.3955,40.8203,A,Ambers et al. 1989,
262,BM-2411,,,2410,50,,bone,Homo Sapiens,5342,Botromagno,,burial,16.3955,40.8203,A,Ambers et al. 1989,
263,BM-2412,,,2980,45,,charcoal,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Ambers et al. 1989,
264,BM-2413,,,2620,50,,charcoal,,5351,Vivara,,settlement,13.9938,40.7445,A,Ambers et al. 1989,
265,BM-2414,,,6520,70,,bone collagen,,10271,Masseria Candelaro,,,15.9196,41.7365,A,Whitehouse 2014,
266,BM-2414,,,6520,70,,bone,Homo Sapiens,16400,Santa Tecchia,,settlement,15.9021,41.6206,A,Manen and Sabatier 2003,
267,BM-2415,,,6490,150,,charcoal,,1143,"Fontana Rosa, Manfredonia",,settlement,15.8164,41.548,A,Ambers et al. 1989,
268,BM-2499,,,3090,70,,charcoal,,16856,"Monte Ingino, Gubbio",,settlement,12.5848,43.357,A,Skeates 1994,
269,BM-2500,,,2960,50,,charcoal,,16856,"Monte Ingino, Gubbio",,settlement,12.5848,43.357,A,Skeates 1994,
270,BM-2501,,,2920,50,,charcoal,,16856,"Monte Ingino, Gubbio",,settlement,12.5848,43.357,A,Skeates 1994,
271,BM-2502,,,2930,50,,bone,,16856,"Monte Ingino, Gubbio",,settlement,12.5848,43.357,A,Skeates 1994,
272,BM-2504,,,2520,80,,charcoal,,16712,"Sant'Agostino, Gubbio",,,12.584,43.3497,A,Skeates 1994,
273,BM-2557,,,7780,320,,seed,,11763,Coppa Nevigata,layer 3,,15.8338,41.5581,A,Manen and Sabatier 2003,
274,BM-2591,,,2680,50,,bone,,16681,"Monte Ansciano Alto, Gubbio",,settlement,12.5929,43.3531,A,Skeates 1994,
275,BM-2592,,,2870,90,,charcoal,,16681,"Monte Ansciano Alto, Gubbio",,settlement,12.5929,43.3531,A,Skeates 1994,
276,BM-2593,,,2580,50,,bone,,16681,"Monte Ansciano Alto, Gubbio",,settlement,12.5929,43.3531,A,Skeates 1994,
277,BM-2594,,,2610,50,,bone,Ovis,16681,"Monte Ansciano Alto, Gubbio",,settlement,12.5929,43.3531,A,Skeates 1994,
278,BM-2653,,,3620,70,,wood,,5537,Canar,,settlement,11.6662,45.3455,A,Ambers et al. 1989,
279,BM-2654,,,3600,50,,wood,,5537,Canar,,settlement,11.6662,45.3455,A,Ambers et al. 1989,
280,BM-2655,,,3660,50,,wood,,5537,Canar,,settlement,11.6662,45.3455,A,Ambers et al. 1989,
281,BM-2656,,,3610,100,,wood,,5537,Canar,,settlement,11.6662,45.3455,A,Ambers et al. 1989,
282,BM-2777,,,3410,70,-21.2,bone,Homo Sapiens,5689,Toppo Daguzzo,burial 3,settlement,15.6699,40.9801,A,Skeates and Whitehouse 1994,
283,BM-2778,,,4340,90,-23,charcoal,Quercus caducifolia,5689,Toppo Daguzzo,hearth,settlement,15.6699,40.9801,A,Skeates and Whitehouse 1994,
284,BM-2779,,,2800,70,-23,charcoal,,5689,Toppo Daguzzo,"tomb 3; layer under two phases of human burial, tomb 3.",settlement,15.6699,40.9801,A,Skeates and Whitehouse 1994,
285,BM-2780,,,4340,90,,,,5689,Toppo Daguzzo,,settlement,15.6699,40.9801,A,Calderoni and Cazzella 1999,
286,BM-3038,,,2100,45,-21.7,charcoal,,20141,"Campo Moro, Lanzada",furnace (copper-smelting),settlement   ,9.9283,46.3019,A,Ambers and Bowman 1999,
287,BO-228,,,4010,90,,charcoal,Quercus,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti et al. 2013,
288,BO-229,,,3540,60,,seed,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti et al. 2013,
289,BO-230,,,3520,70,,seed,,11763,Coppa Nevigata,,settlement,15.8338,41.5581,A,Alberti et al. 2013,
290,BO-380,,,5470,110,,charcoal,Quercus,10435,Quadrato di Torre Spaccata,square I.9E,settlement,12.5878,41.8469,A,Skeates and Whitehouse 1997,
291,CIRCE_DSA-568,,,4527,28,,charcoal,,25911,S. Maria dei Bossi,,,15.0075,41.235,A,Passariello et al. 2010,
292,CIRCE-DSH-100,,,4175,24,,bone,Homo Sapiens,15814,Sala Consilina,T.1077,settlement,15.6,40.4,A,Passariello et al. 2010,
293,CIRCE-DSH-101,,,4098,20,,bone,Homo Sapiens,15814,Sala Consilina,T.1076,settlement,15.6,40.4,A,Passariello et al. 2010,
294,CIRCE-DSH-117,,,4140,20,,bone,Homo Sapiens,15814,Sala Consilina,T.1074,settlement,15.6,40.4,A,Passariello et al. 2010,
295,CIRCE-DSH-118,,,4128,20,,bone,Homo Sapiens,15814,Sala Consilina,T.1073,settlement,15.6,40.4,A,Passariello et al. 2010,
296,CSIC-1606,,,2910,27,,nutshell,Quercus,12948,Nuraghe Arribiu,tower; F1.1:3; HZ94-71; Torre,settlement,9.2955,39.6622,A,Rubinos  and Ruiz-Gálvez 2003,
297,CSIC-1797,,,3002,36,,charcoal,,12949,Perda Utzei,UE-5; F1.1:4c; HZ94-85; UE-5,settlement,9.3219,39.6483,A,Rubinos  and Ruiz-Gálvez 2003,
298,CSIC-1798,,,2713,43,,,,12950,Pranu Illixi,UE-3; F1.1:3; HZ94-80,settlement,9.3139,39.604,A,Spanedda 2006,
299,CSIC-1799,,,3476,43,,,,12951,Is Cangialis,UE-8; F1.1:3; HZ94-69,settlement,9.2208,39.7458,A,Spanedda 2006,
300,DSA-155,,,3538,103,,,,25960,Oliva Torricella,,settlement,14.8434,40.6466,A,Alessandri 2019,
301,DSA-159,,,3248,67,,bone,Homo Sapiens,25888,"Nola, via Cimitile",,settlement,14.5097,40.9312,A,Alessandri 2019,
302,DSA-177,,,3451,60,,bone,animal,25887,"Nola, Croce del Papa",,settlement,14.5097,40.9312,A,Alessandri 2019,
303,DSA-214,,,3436,71,,wood,animal,25887,"Nola, Croce del Papa",,settlement,14.5097,40.9312,A,Alessandri 2019,
304,DSA-217,,,2199,98,,bone,Homo Sapiens,25987,Pontecagnano,Grave 8057,,14.8769,40.6442,A,Scarabino et al. 2006,
305,DSA-2307,,,4965,87,,,,11699,Breno,E1,,10.3026,45.9586,A,Maffi and Tirabassi 2013,
306,DSA-2308,,,5057,51,,,,11699,Breno,"E1-E2, fill of ditch F560",,10.3026,45.9586,A,Maffi and Tirabassi 2013,
307,DSA-250,,,3628,69,,bone,Homo Sapiens,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie 2007,
308,DSA-251,,,3969,61,,bone,Homo Sapiens,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie 2007,
309,DSA-257,,,3681,87,,bone,Homo Sapiens,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie 2007,
310,DSA-262,,,2582,101,,bone,Homo Sapiens,25987,Pontecagnano,Grave 3857,,14.8769,40.6442,A,Scarabino et al. 2006,
311,DSA-331,,,3293,69,,charcoal,,18047,Ariano Irpino,,settlement,15.0842,41.15,A,Livadie 2007,
312,DSA-338,,,3466,43,,charcoal,,18047,Ariano Irpino,,settlement,15.0842,41.15,A,Livadie et al. 2019,
313,DSA-48H,,,3283,23,,,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Alessandri 2019,
314,DSA-49H,,,3253,24,,,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Alessandri 2019,
315,DSA-51H,,,3399,26,,,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Alessandri 2019,
316,DSA-52,,,3142,27,,,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Alessandri 2019,
317,DSA-552,,,3403,29,,seed,,18047,Ariano Irpino,,settlement,15.0842,41.15,A,Livadie 2007,
318,DSH-103,,,3560,20,,bone,Ovis,25887,"Nola, Croce del Papa",,settlement,14.5097,40.9312,A,Livadie et al. 2019,
319,DSH-105,,,3361,20,,bone,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Pacciarelli et al. 2015,
320,DSH-138,,,3666,52,,bone,,18040,Palma Campania,,,14.55,40.8667,A,Alessandri 2019,
321,DSH-142,,,3465,19,,charcoal,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie et al. 2019,
322,DSH-143,,,3492,23,,bone,Homo Sapiens,25888,"Nola, via Cimitile",,settlement,14.5097,40.9312,A,Livadie et al. 2019,
323,DSH-145,,,3558,20,,bone,Ovis,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie et al. 2019,
324,DSH-146,,,3533,22,,bone,Ovis,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie et al. 2019,
325,DSH-153,,,3513,20,,bone,Ovis,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie et al. 2019,
326,DSH-154,,,3380,23,,bone,animal,18047,Ariano Irpino,,settlement,15.0842,41.15,A,Livadie et al. 2019,
327,DSH-156,,,3426,48,,bone,animal,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Livadie et al. 2019,
328,DSH-159,,,3399,37,,bone,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Pacciarelli et al. 2015,
329,DSH-160,,,3368,47,,bone,,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Pacciarelli et al. 2015,
330,DSH-161,,,3597,22,,bone,Capra,25916,San Paolo Belsito,,settlement,14.5097,40.9312,A,Alessandri 2019,
331,DSH-2112-AMS,,,4600,80,,,,25994,"Col del Buson, Belluno ",,settlement,12.2031,46.19,A,Biannchin Citton et al. 2015,
332,DSH-2151-AMS,,,4010,60,,,,25994,"Col del Buson, Belluno ",,settlement,12.2031,46.19,A,Biannchin Citton et al. 2015,
333,DSH-257,,,3681,87,,bone,Homo Sapiens,25916,San Paolo Belsito,grave 9,settlement,14.5097,40.9312,A,Pacciarelli et al. 2015,
334,DSH-296,,,3727,32,,,,25960,Oliva Torricella,,settlement,14.8434,40.6466,A,Alessandri 2019,
335,DSH-3616,,,5379,30,,charcoal,,25921,Scintilia di Favara,,cemetery,13.6848,37.362,A,Tykot and Vianello 2007,
336,DSH-3683,,,5184,29,,bone,Homo Sapiens,25921,Scintilia di Favara,grave,cemetery,13.6848,37.362,A,Tykot and Vianello 2007,
337,DSH-3684,,,4997,31,,bone,Homo Sapiens,25921,Scintilia di Favara,grave,cemetery,13.6848,37.362,A,Tykot and Vianello 2007,
338,DSH-3685,,,5275,29,,bone,Homo Sapiens,25921,Scintilia di Favara,grave,cemetery,13.6848,37.362,A,Tykot and Vianello 2007,
339,DSH-4426,,,5075,45,,,,25921,Scintilia di Favara,,cemetery,13.6848,37.362,A,Tykot and Vianello 2007,
340,DSH-53,,,3368,19,,charcoal,,25894,"Piazzale Tecchio, Napoli",,settlement,14.1941,40.8246,A,Pacciarelli et al. 2015,
341,DSH-76,,,3466,20,,charcoal,,18047,Ariano Irpino,,settlement,15.0842,41.15,A,Livadie et al. 2019,
342,DSH-77,,,3423,25,,charcoal,,18047,Ariano Irpino,,settlement,15.0842,41.15,A,Livadie et al. 2019,
343,DSH-78,,,3470,24,,charcoal,,18047,Ariano Irpino,,settlement,15.0842,41.15,A,Livadie et al. 2019,
344,DSH-883,,,4315,30,,bone,animal,25951,Gallo di Briatico,,settlement,16.0968,38.6774,A,Pacciarelli 2011,
345,DSH-884,,,4368,22,,bone,animal,25951,Gallo di Briatico,,settlement,16.0968,38.6774,A,Pacciarelli 2011,
346,DU-,,,5220,100,,,,15834,Grotta di Cladreccis,,cave,13.5031,46.0667,A,CalPal,
347,ENEA-104,,,3510,250,,charcoal,,5538,Poggiaccio,,,11.368,44.1578,A,Magnani et al. 2006,
348,ENEA-148,,,1880,110,,,,5543,Poggio Castelluccio,,,11.3855,44.1107,A,Magnani et al. 2006,
349,ENEA-149,,,3160,110,,,,5543,Poggio Castelluccio,,,11.3855,44.1107,A,Magnani et al. 2006,
350,ENEA-150,,,2430,55,,charcoal,,5543,Poggio Castelluccio,,,11.3855,44.1107,A,Magnani et al. 2006,
351,ENEA-396,,,2820,40,,wood,,5545,Barberino del Mugello,,,11.2507,44.0122,A,Magnani et al. 2006,
352,ENEA-43,,,2640,70,,wood,,5543,Poggio Castelluccio,,,11.3855,44.1107,A,Magnani et al. 2006,
353,ETH-12497,,,4410,70,,bone,Homo Sapiens,26016,"Acquaviva, Besenello",grave,,11.1135,45.98,A,Skeates 2001,
354,Eth-21724,,,6080,65,,,,26004,"Carrara San Francesco, Bisceglie",,,16.5165,41.2327,A,Fiorentino et al. 2013,
355,ETH-22089,,,8190,65,,,,25683,Galgenbühel/Dos de la Forca,phase 4,rock shelter,11.1975,46.2554,A,Visentin et al. 2016,
356,ETH-22091,,,8560,65,,,,25683,Galgenbühel/Dos de la Forca,phase 5,rock shelter,11.1975,46.2554,A,Visentin et al. 2016,
357,ETH-27173,,,9265,70,,,,25683,Galgenbühel/Dos de la Forca,phase 1,rock shelter,11.1975,46.2554,A,Visentin et al. 2016,
358,ETH-27174,,,8825,70,,,,25683,Galgenbühel/Dos de la Forca,phase 2,rock shelter,11.1975,46.2554,A,Visentin et al. 2016,
359,ETH-27175,,,8760,70,,,,25683,Galgenbühel/Dos de la Forca,phase 3,rock shelter,11.1975,46.2554,A,Visentin et al. 2016,
